category,product_type,schemes,scheme_count,missing_schemes,unusual_schemes,min_fee,max_fee,spread,source_file,valid_from,flags
"Одежда, обувь и аксессуары / Одежда для взрослых / Шорты",Шорты,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Тренировочная экипировка / Шорты вратарские для взрослых",Шорты вратарские для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Шорты / Шорты для взрослых",Шорты для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Шорты домашние для взрослых",Шорты домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Шорты / Шорты спортивные для взрослых",Шорты спортивные для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для взрослых / Туфли, мокасины, мюли / Эспадрильи для взрослых",Эспадрильи для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Тренировочная экипировка / Юбки для верховой езды для взрослых",Юбки для верховой езды для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Домашняя одежда / Юбки домашние для взрослых",Юбки домашние для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Тренировочная экипировка / Юбки-шорты для тенниса для взрослых",Юбки-шорты для тенниса для взрослых,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Посуда и кухонные принадлежности / Хранение продуктов / Банки для хранения / Ящики для хранения,Ящики для хранения,"DBS=52.5%, EXPRESS=45.5%, FBS=52.5%, FBY=45.5%",4,,,45.5,52.5,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Прогулки и путешествия / Автокресла,Автокресла,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Прогулки и путешествия / Автокресла / Автокресла,Автокресла,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Прогулки и путешествия / Автокресла / Автокресла / Автокресла,Автокресла,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Охота и рыбалка / Аксессуары,Аксессуары,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Бокс и единоборства / Перчатки / Боксерские / Аксессуары для боксёрских перчаток,Аксессуары для боксёрских перчаток,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Детская комната / Кроватки детские / Аксессуары для детской кроватки,Аксессуары для детской кроватки,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Техника для дома / Техника для уборки / Аксессуары для пылесосов,Аксессуары для пылесосов,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Техника для дома / Техника для уборки / Аксессуары для пылесосов / Аксессуары для пылесосов,Аксессуары для пылесосов,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Рабочая одежда и обувь / Рабочие головные уборы / Аксессуары для рабочего головного убора,Аксессуары для рабочего головного убора,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Техника для дома / Техника для уборки / Аксессуары для пылесосов / Аксессуары для роботов-пылесосов,Аксессуары для роботов-пылесосов,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Товары для праздников / Новогодние товары / Новогодний декор / Аксессуары для ёлки,Аксессуары для ёлки,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Стрелковый спорт / Аксессуары и запчасти,Аксессуары и запчасти,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для детей / Куртки и пуховики / Анораки детские",Анораки детские,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Куртки и пуховики / Анораки для взрослых",Анораки для взрослых,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Климатическая техника / Очистители и увлажнители воздуха / Аромадиффузоры электронные,Аромадиффузоры электронные,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Обувь для детей / Туфли и мокасины / Балетки детские",Балетки детские,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Товары для дома / Интерьер / Метеостанции, термометры, барометры / Барометры механические",Барометры механические,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Аптека / Интим-товары / Одежда, белье и обувь / Одежда для женщин / Блузы эротические",Блузы эротические,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Бокс и единоборства,Бокс и единоборства,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Бокс и единоборства / Перчатки / Боксерские,Боксерские,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для детей / Куртки и пуховики / Бомберы детские",Бомберы детские,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Куртки и пуховики / Бомберы для взрослых",Бомберы для взрослых,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Купальники и плавки / Бордшорты для взрослых",Бордшорты для взрослых,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Сумки и аксессуары / Украшения / Украшения и бижутерия / Украшения на тело / Браслеты на ногу бижутерные",Браслеты на ногу бижутерные,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Одежда для взрослых / Утепленные брюки и полукомбинезоны / Брюки-дождевики для взрослых",Брюки-дождевики для взрослых,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника,Бытовая техника,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Одежда, обувь и аксессуары / Сумки и аксессуары / Украшения / Украшения и бижутерия / Украшения на тело / Бюстгальтеры бижутерные",Бюстгальтеры бижутерные,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Купание / Ванночки,Ванночки,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для мам и малышей / Купание / Ванночки / Ванночки детские,Ванночки детские,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Уход за людьми с ограниченными возможностями / Приспособления для гигиенических процедур / Ванны для лежачих больных,Ванны для лежачих больных,"DBS=52%, EXPRESS=45%, FBS=52%, FBY=45%",4,,,45.0,52.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
